,Dim1,Dim2,leiden,file_id,file_name,day,well,polymer,mask,medoid_cell,color_code
59,-3.06319,9.322325,22,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,20,False,4
60,2.7403753,13.544946,4,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,21,False,1
61,1.2637379,13.858046,19,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,22,False,3
62,2.0560167,14.260016,20,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,23,False,2
63,2.951003,14.051033,20,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,28,False,2
64,-0.10443459,12.652814,16,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,5,False,2
65,5.4063582,13.74745,23,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,6,False,2
66,-2.2902281,11.273881,13,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,7,False,1
67,-3.9242349,7.4527535,7,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,8,False,1
68,1.4375224,14.0981865,19,file_102,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B2ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B2,NorHA8,9,False,3
